selling_price,km_driven,age,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
760000,55340,9,False,False,False,True,False,True,True,False,False,False,False
600000,46507,7,True,False,False,False,False,True,True,False,False,False,False
330000,200000,10,True,False,False,False,True,False,True,False,False,False,True
150000,120000,15,False,False,False,True,True,False,True,False,False,False,False
105000,90000,16,True,False,False,False,True,False,True,False,False,False,False
185000,65000,11,True,False,False,False,True,False,True,False,False,False,False
260000,50000,10,True,False,False,False,True,False,True,False,False,False,False
450000,33000,12,True,False,False,False,True,False,True,False,False,False,False
500000,38000,8,False,False,False,True,True,False,True,False,False,False,False
260000,40000,12,False,False,False,True,True,False,True,False,False,False,False
265000,55000,12,True,False,False,False,True,False,True,False,True,False,False
800000,26000,7,True,False,False,False,True,False,True,False,True,False,False
869999,80000,8,True,False,False,False,True,False,True,False,False,False,False
690000,40000,6,False,False,False,True,True,False,True,False,False,False,False
825000,120000,13,True,False,False,False,True,False,True,False,False,False,False
160000,63230,18,False,False,False,True,True,False,True,False,True,False,False
300000,120000,18,True,False,False,False,True,False,True,False,True,False,False
100000,100000,19,False,False,False,True,True,False,True,False,False,False,True
530000,77000,9,True,False,False,False,True,False,True,False,True,False,False
360000,30000,8,False,False,False,True,True,False,True,False,False,False,False
220000,40000,9,False,False,False,True,True,False,True,False,False,False,False
178000,35000,7,False,False,False,True,True,False,True,False,False,False,False
515000,5000,6,True,False,False,False,True,False,True,False,False,False,False
300000,35000,10,False,False,False,True,True,False,True,False,False,False,False
105000,90000,16,True,False,False,False,True,False,True,False,False,False,False
185000,65000,11,True,False,False,False,True,False,True,False,False,False,False
150000,80000,12,True,False,False,False,True,False,True,False,True,False,False
260000,50000,10,True,False,False,False,True,False,True,False,False,False,False
450000,33000,12,True,False,False,False,True,False,True,False,False,False,False
500000,38000,8,False,False,False,True,True,False,True,False,False,False,False
260000,40000,12,False,False,False,True,True,False,True,False,False,False,False
265000,55000,12,True,False,False,False,True,False,True,False,True,False,False
750000,15000,7,False,False,False,True,True,False,True,False,False,False,False
800000,26000,7,True,False,False,False,True,False,True,False,True,False,False
869999,80000,8,True,False,False,False,True,False,True,False,False,False,False
950000,80000,12,True,False,False,False,True,False,True,False,False,False,False
690000,40000,6,False,False,False,True,True,False,True,False,False,False,False
825000,120000,13,True,False,False,False,True,False,True,False,False,False,False
170000,70000,11,False,False,False,True,True,False,True,False,False,False,False
160000,63230,18,False,False,False,True,True,False,True,False,True,False,False
300000,120000,18,True,False,False,False,True,False,True,False,True,False,False
315000,45000,9,False,False,False,True,True,False,True,False,True,False,False
90000,40000,18,False,False,False,True,True,False,True,False,True,False,False
100000,100000,19,False,False,False,True,True,False,True,False,False,False,True
65000,110000,16,False,False,False,True,True,False,True,False,False,False,True
312000,90000,12,True,False,False,False,True,False,True,False,True,False,False
700000,25000,6,True,False,False,False,True,False,True,False,False,False,False
150000,47000,19,False,False,False,True,True,False,True,False,False,False,False
450000,60000,11,True,False,False,False,True,False,True,False,False,False,False
229999,120000,14,True,False,False,False,True,False,True,False,True,False,False
111000,120000,16,True,False,False,False,True,False,True,False,False,False,False
250000,140000,12,True,False,False,False,True,False,True,False,True,False,False
750000,1001,5,True,False,False,False,False,False,True,False,False,False,False
774000,1758,7,False,False,False,True,False,False,False,False,False,False,False
711000,1452,6,False,False,False,True,False,False,False,False,False,False,False
600000,35122,7,True,False,False,False,False,False,True,False,False,False,False
455000,92621,9,True,False,False,False,False,False,True,False,False,False,False
225000,92198,9,False,False,False,True,False,False,True,False,True,False,False
650000,5000,5,True,False,False,False,True,False,True,False,False,False,False
200000,50000,11,False,False,False,True,True,False,True,False,False,False,False
875000,74000,8,True,False,False,False,True,False,False,False,False,False,False
750000,40000,7,True,False,False,False,True,False,False,False,False,False,False
725000,22000,5,True,False,False,False,True,False,False,False,False,False,False
100000,100000,17,False,False,False,True,True,False,True,False,True,False,False
1100000,40000,5,True,False,False,False,True,False,True,False,False,False,False
2700000,30000,7,True,False,False,False,True,False,False,False,False,False,False
280000,23000,8,False,False,False,True,True,False,True,False,False,False,False
150000,30000,15,True,False,False,False,True,False,True,False,False,False,False
200000,50000,14,False,False,False,True,True,False,True,False,False,False,False
148000,100000,14,True,False,False,False,True,False,True,False,True,False,False
254999,70000,13,False,False,False,True,True,False,True,False,True,False,False
360000,60000,11,False,False,False,True,True,False,True,False,True,False,False
95000,90000,18,False,False,False,True,True,False,True,False,True,False,False
185000,230000,17,True,False,False,False,True,False,True,False,True,False,False
185000,40000,12,True,False,False,False,True,False,True,False,False,False,False
300000,15000,5,False,False,False,True,True,False,True,False,False,False,False
800000,40000,6,False,False,False,True,True,False,True,False,False,False,False
60000,50000,24,False,False,False,True,True,False,True,False,False,False,False
80000,50000,14,False,False,False,True,True,False,True,False,True,False,False
500000,8000,6,False,False,False,True,True,False,True,False,False,False,False
250000,35000,11,False,False,False,True,True,False,True,False,False,False,False
250000,80000,14,True,False,False,False,True,False,True,False,False,False,False
125000,50000,19,False,False,False,True,True,False,True,False,True,False,False
100000,80000,22,False,False,False,True,True,False,True,True,False,False,False
480000,90000,14,True,False,False,False,True,False,True,False,False,False,False
320000,30000,6,False,False,False,True,True,False,True,False,True,False,False
130000,70000,14,False,False,False,True,True,False,True,False,True,False,False
57000,80000,18,True,False,False,False,True,False,True,False,True,False,False
75000,60000,19,False,False,False,True,True,False,True,False,False,False,False
60000,35000,21,False,False,False,True,True,False,True,False,False,False,False
125000,70000,16,False,False,False,True,True,False,True,False,False,False,False
105000,100000,20,False,False,False,True,True,False,True,False,False,False,True
125000,152000,16,False,False,True,False,True,False,True,False,True,False,False
69000,70000,26,False,False,False,True,True,False,True,False,True,False,False
130000,90000,12,True,False,False,False,True,False,True,False,True,False,False
630000,40000,5,False,False,False,True,True,False,True,False,False,False,False
330000,50000,8,False,False,False,True,True,False,True,False,True,False,False
340000,15000,10,False,False,False,True,True,False,True,False,True,False,False
60000,120000,18,False,False,False,True,True,False,True,False,False,False,True
550000,78322,10,True,False,False,False,True,False,True,False,False,False,False
480000,110000,10,True,False,False,False,True,False,True,False,True,False,False
315000,80000,11,True,False,False,False,True,False,True,False,True,False,False
165000,120000,12,True,False,False,False,True,False,True,False,False,False,False
170000,125000,8,False,False,False,True,True,False,True,False,False,False,False
550000,8000,6,False,False,False,True,True,False,True,False,False,False,False
465000,13000,6,False,False,False,True,True,False,True,False,False,False,False
120000,80000,12,True,False,False,False,True,False,True,False,False,False,True
220000,54309,16,False,False,False,True,True,False,True,False,False,False,False
180000,70000,13,True,False,False,False,True,False,True,False,True,False,False
150000,34600,18,False,False,False,True,True,False,True,False,False,False,True
520000,25000,8,False,False,False,True,True,False,True,False,False,False,False
430000,80000,11,True,False,False,False,True,False,True,False,False,False,True
300000,55000,15,True,False,False,False,True,False,True,False,True,False,False
1000000,5000,4,True,False,False,False,True,False,True,False,False,False,False
725000,30000,7,True,False,False,False,True,False,True,False,False,False,False
500000,31000,13,True,False,False,False,True,False,True,False,False,False,False
250000,50000,13,False,False,False,True,True,False,True,False,False,False,False
700000,38217,6,True,False,False,False,True,False,True,False,False,False,False
185000,50000,13,False,False,False,True,True,False,True,False,False,False,True
200000,120000,13,True,False,False,False,True,False,True,False,False,False,False
315000,110000,20,True,False,False,False,True,False,True,False,False,False,True
1100000,40000,5,True,False,False,False,True,False,True,False,False,False,False
52000,50000,23,False,False,False,True,True,False,True,False,False,False,True
600000,10000,7,False,False,False,True,True,False,True,False,False,False,False
1700000,10000,5,True,False,False,False,True,False,True,False,False,False,False
451000,100000,9,True,False,False,False,True,False,True,False,False,False,False
370000,60000,8,False,False,False,True,True,False,True,False,False,False,False
2700000,30000,7,True,False,False,False,True,False,False,False,False,False,False
280000,23000,8,False,False,False,True,True,False,True,False,False,False,False
350000,30000,7,False,False,False,True,True,False,True,False,False,False,False
250000,50000,13,False,False,False,True,True,False,True,False,False,False,False
204999,25000,10,False,False,False,True,True,False,True,False,True,False,False
500000,15000,5,False,False,False,True,True,False,True,False,False,False,False
150000,30000,15,True,False,False,False,True,False,True,False,False,False,False
175000,45000,14,False,False,False,True,True,False,True,False,True,False,False
170000,44800,15,False,False,False,True,True,False,True,False,True,False,False
200000,50000,14,False,False,False,True,True,False,True,False,False,False,False
800000,52000,6,True,False,False,False,True,False,True,False,False,False,False
1200000,50000,7,True,False,False,False,True,False,False,False,False,False,False
400000,35000,16,False,False,False,True,True,False,True,False,True,False,False
148000,100000,14,True,False,False,False,True,False,True,False,True,False,False
200000,100000,10,True,False,False,False,True,False,True,False,False,False,False
284000,40000,8,True,False,False,False,True,False,True,False,True,False,False
80000,60000,17,False,False,False,True,True,False,True,False,False,False,True
170000,77000,10,False,False,False,True,True,False,True,False,False,False,False
150000,60000,13,False,False,False,True,True,False,True,False,False,False,False
110000,77073,14,False,False,False,True,True,False,True,False,True,False,False
400000,70000,8,True,False,False,False,True,False,True,False,False,False,False
275000,90000,11,False,False,True,False,True,False,True,False,True,False,False
800000,186000,11,True,False,False,False,True,False,True,False,False,False,True
550000,90000,10,True,False,False,False,True,False,True,False,False,False,False
125000,100000,17,False,False,False,True,True,False,True,False,True,False,False
135000,80000,14,False,False,False,True,True,False,True,False,True,False,False
349000,150000,12,True,False,False,False,True,False,True,False,False,False,False
458000,80000,10,True,False,False,False,True,False,True,False,False,False,False
300000,35000,6,False,False,False,True,True,False,True,False,False,False,False
95000,70000,16,False,False,False,True,True,False,True,False,False,False,False
850000,50000,6,True,False,False,False,True,False,True,False,False,False,False
750000,25000,5,True,False,False,False,True,False,True,False,False,False,False
190000,120000,11,True,False,False,False,True,False,True,False,False,False,False
150000,70000,15,False,False,False,True,True,False,True,False,False,False,False
114999,106000,15,False,False,False,True,True,False,True,False,False,False,True
320000,120000,14,False,False,False,True,True,False,True,False,False,False,True
300000,120000,5,False,False,False,False,True,False,True,False,False,False,False
275000,160000,8,False,False,False,True,True,False,True,False,False,False,False
140000,120000,14,False,False,False,True,True,False,True,False,True,False,False
830000,10000,4,False,False,False,True,True,False,True,False,False,False,False
380000,50000,11,False,False,False,True,True,False,True,False,False,False,False
150000,90000,14,False,False,False,True,True,False,True,False,True,False,False
50000,70000,16,False,False,False,True,True,False,True,False,False,False,False
155000,100000,16,True,False,False,False,True,False,True,False,False,False,False
155000,100000,16,True,False,False,False,True,False,True,False,False,False,False
300000,80000,14,False,False,False,True,True,False,True,False,False,False,False
300000,16584,6,False,False,False,True,False,False,True,False,False,False,False
385000,38000,8,True,False,False,False,False,False,True,False,False,False,False
221000,51000,14,False,False,False,True,False,False,True,False,False,False,False
381000,38000,8,True,False,False,False,False,False,True,False,False,False,False
250999,35000,9,False,False,False,True,False,False,True,False,False,False,False
60000,120000,22,False,False,False,True,True,False,True,False,False,False,True
380000,38000,8,True,False,False,False,False,False,True,False,False,False,False
180000,144000,16,True,False,False,False,True,False,True,False,False,False,True
751000,64000,7,True,False,False,False,False,False,True,False,False,False,False
1250000,60000,9,True,False,False,False,False,False,False,False,False,False,False
229999,65000,10,False,False,False,True,False,False,True,False,False,False,False
1250000,24000,5,True,False,False,False,True,False,True,False,False,False,False
782000,58000,10,True,False,False,False,False,False,True,False,True,False,False
780000,58000,10,True,False,False,False,False,False,True,False,True,False,False
245000,68000,8,False,False,False,True,False,False,True,False,False,False,False
321000,81257,13,True,False,False,False,False,False,True,False,False,False,False
509999,44000,7,True,False,False,False,False,False,True,False,False,False,False
110000,45000,9,False,False,False,True,False,False,True,False,False,False,False
400000,75000,11,True,False,False,False,False,False,True,False,False,False,False
370000,90000,11,False,False,False,True,True,False,True,False,False,False,False
175000,80000,17,True,False,False,False,True,False,True,False,True,False,False
1000000,35000,26,False,False,False,True,True,False,False,False,True,False,False
92800,25000,11,False,False,False,True,True,False,True,False,True,False,False
291000,90000,10,True,False,False,False,True,False,True,False,False,False,False
92800,25000,11,False,False,False,True,True,False,True,False,True,False,False
335000,110000,11,True,False,False,False,True,False,True,False,False,False,True
170000,35000,11,False,False,False,True,True,False,True,False,False,False,False
295000,10000,5,False,False,False,True,True,False,True,False,False,False,False
375000,10000,5,False,False,False,True,True,False,True,False,False,False,False
215000,70000,12,False,False,False,True,True,False,True,False,True,False,False
150000,110000,15,True,False,False,False,True,False,True,False,True,False,False
60000,5000,21,False,False,False,True,True,False,True,False,True,False,False
52000,120000,18,False,False,False,True,True,False,True,False,False,False,True
80000,90000,15,False,False,True,False,True,False,True,False,True,False,False
140000,70000,12,False,False,False,True,True,False,True,False,True,False,False
120000,90000,16,False,False,False,True,True,False,True,False,True,False,False
110000,120000,18,True,False,False,False,True,False,True,False,False,False,True
280000,110000,12,True,False,False,False,True,False,True,True,False,False,False
450000,50000,8,True,False,False,False,True,False,True,False,True,False,False
1150000,58000,6,True,False,False,False,True,False,True,False,False,False,False
650000,15000,6,True,False,False,False,True,False,True,False,False,False,False
300000,60000,9,False,False,False,True,True,False,True,False,True,False,False
73000,57000,9,False,False,False,True,True,False,True,False,False,False,False
400000,87000,9,True,False,False,False,True,False,True,False,False,False,True
300000,70000,7,False,False,False,True,True,False,True,False,False,False,False
300000,30000,12,False,False,False,True,True,False,False,False,True,False,False
450000,80000,12,True,False,False,False,True,False,True,False,False,False,False
200000,100000,15,False,False,False,True,True,False,True,False,True,False,False
580000,40000,5,False,False,False,True,True,False,True,False,False,False,False
550000,3917,7,False,False,False,True,True,False,True,False,False,False,False
190000,160000,17,True,False,False,False,True,False,True,False,True,False,False
450000,35000,7,True,False,False,False,True,False,True,False,False,False,False
220000,70000,10,False,False,False,True,True,False,True,False,False,False,False
310000,69069,12,False,False,False,True,False,False,True,False,False,False,False
650000,13500,5,False,False,False,True,True,False,True,False,False,False,False
300000,59059,10,False,False,False,True,False,False,True,False,False,False,False
200000,70000,11,False,False,False,True,True,False,True,False,False,False,False
285000,39039,12,False,False,False,True,False,False,True,False,False,False,False
335000,33033,10,False,False,False,True,False,False,True,False,False,False,False
370000,55168,13,False,False,False,True,True,False,True,False,True,False,False
375000,41041,11,False,False,False,True,False,False,True,False,False,False,False
235000,67067,15,False,False,False,True,False,False,True,False,False,False,False
345000,66066,11,False,False,False,True,False,False,False,False,False,False,False
365000,82082,11,True,False,False,False,False,False,True,False,False,False,False
400000,48000,10,False,False,False,True,True,False,True,False,False,False,False
250000,30000,9,False,False,False,True,True,False,True,False,False,False,False
465000,70070,12,True,False,False,False,False,False,False,False,False,False,False
300000,10000,7,False,False,False,True,True,False,True,False,False,False,False
655000,25000,6,False,False,False,True,True,False,True,False,False,False,False
350000,30000,8,False,False,False,False,True,False,True,False,True,False,False
500000,50000,9,False,False,False,True,False,False,False,False,False,False,False
465000,63063,9,False,False,False,True,False,False,False,False,False,False,False
263000,70000,16,True,False,False,False,True,False,True,False,False,False,False
250000,90000,12,False,False,False,True,True,False,True,False,False,False,False
60000,90000,25,False,False,False,True,True,False,True,True,False,False,False
70000,90000,19,False,False,False,True,True,False,True,False,False,False,True
250000,30000,8,False,False,False,True,True,False,True,False,False,False,False
229999,80000,8,False,False,False,True,True,False,True,False,False,False,False
195000,120000,13,True,False,False,False,True,False,True,False,False,False,False
270000,22000,8,False,False,False,True,True,False,True,False,False,False,False
650000,140000,7,True,False,False,False,True,False,True,False,False,False,False
370000,80000,10,True,False,False,False,True,False,True,False,True,False,False
509999,40000,8,True,False,False,False,True,False,True,False,False,False,False
280000,33000,13,False,False,False,True,True,False,True,False,False,False,False
180000,40000,14,False,False,False,True,True,False,True,False,False,False,False
300000,10500,6,False,False,False,True,True,False,True,False,False,False,False
400000,107000,11,True,False,False,False,True,False,True,False,False,False,False
210000,60000,14,False,False,False,True,True,False,True,False,True,False,False
90000,120000,18,False,False,False,True,True,False,True,False,True,False,False
222000,70000,14,False,False,False,True,True,False,True,False,False,False,False
240000,50000,9,False,False,False,True,True,False,True,False,True,False,False
450000,70000,11,True,False,False,False,True,False,True,False,True,False,False
650000,6000,7,False,False,False,True,True,False,True,False,False,False,False
200000,78000,14,True,False,False,False,False,False,True,False,True,False,False
210000,72000,13,True,False,False,False,False,False,True,False,False,False,True
75000,9528,13,False,False,False,True,False,False,True,False,False,False,False
450000,135200,13,True,False,False,False,False,False,True,False,False,False,False
220000,58000,13,False,False,False,True,False,False,True,False,True,False,False
325000,78000,11,True,False,False,False,False,False,True,False,True,False,False
450000,45000,6,False,False,False,True,True,False,True,False,False,False,False
825000,35000,7,True,False,False,False,True,False,True,False,False,False,False
125000,76000,17,False,False,False,True,False,False,True,False,False,False,True
434999,100000,9,True,False,False,False,True,False,True,False,False,False,True
484999,99000,13,True,False,False,False,True,False,True,False,True,False,False
175000,80000,15,True,False,False,False,True,False,True,False,False,False,True
220000,120000,18,False,False,False,True,True,False,True,False,False,False,True
1250000,1100,4,False,False,False,True,False,False,True,False,False,False,False
215000,34000,7,False,False,False,True,False,False,True,False,False,False,False
625000,68000,10,True,False,False,False,False,False,True,False,False,False,False
615000,15000,6,True,False,False,False,True,False,True,False,False,False,False
130000,58000,12,True,False,False,False,False,False,True,False,False,False,False
175000,50300,11,True,False,False,False,True,False,True,False,False,False,False
150000,70000,13,True,False,False,False,True,False,True,False,True,False,False
195000,60000,13,True,False,False,False,True,False,True,False,False,False,True
550000,90000,4,True,False,False,False,True,False,True,False,False,False,False
1500000,40000,6,True,False,False,False,True,False,True,False,False,False,False
400000,80000,14,False,False,False,True,True,False,True,False,True,False,False
1350000,15000,5,True,False,False,False,True,False,True,False,False,False,False
217000,45000,9,False,False,False,True,True,False,True,False,False,False,False
290000,130000,13,True,False,False,False,True,False,True,False,True,False,False
700000,80000,6,True,False,False,False,True,False,True,False,False,False,False
175000,40000,10,False,False,False,True,True,False,True,False,False,False,False
575000,80000,7,True,False,False,False,True,False,True,False,False,False,False
380000,100000,8,True,False,False,False,True,False,True,False,True,False,False
350000,151624,11,True,False,False,False,True,False,True,False,True,False,False
450000,160000,12,True,False,False,False,True,False,True,False,False,False,False
130000,110000,19,False,False,False,False,True,False,True,False,True,False,False
320000,74820,9,True,False,False,False,True,False,True,False,False,False,False
550000,82000,10,True,False,False,False,True,False,True,False,False,False,False
370000,50000,9,False,False,False,True,True,False,True,False,True,False,False
114999,70000,14,False,False,False,True,True,False,True,False,True,False,False
1100000,1000,4,False,False,False,True,True,False,True,False,False,False,False
170000,170000,18,True,False,False,False,True,False,True,False,False,False,False
80000,150000,16,True,False,False,False,True,False,True,False,False,False,True
950000,17000,5,True,False,False,False,True,False,True,False,False,False,False
425000,150000,10,True,False,False,False,True,False,True,False,False,False,False
500000,80000,9,True,False,False,False,True,False,True,False,False,False,False
70000,170000,19,False,False,False,True,True,False,True,False,False,False,True
349000,120000,11,True,False,False,False,True,False,True,False,False,False,False
330000,90000,12,False,False,False,True,True,False,True,False,False,False,True
120000,90000,14,False,False,False,True,True,False,True,False,False,False,True
430000,100000,11,True,False,False,False,True,False,True,False,True,False,False
390000,90000,10,True,False,False,False,True,False,True,False,False,False,False
225000,129000,12,True,False,False,False,True,False,True,False,False,False,False
350000,186000,14,True,False,False,False,True,False,False,False,True,False,False
100000,66778,15,True,False,False,False,True,False,True,False,False,False,False
190000,50000,10,False,False,False,True,True,False,True,False,False,False,False
315000,110000,10,True,False,False,False,True,False,True,False,True,False,False
300000,60000,9,True,False,False,False,True,False,True,False,True,False,False
280000,40000,8,False,False,False,True,True,False,True,False,False,False,False
1650000,55000,7,True,False,False,False,False,False,True,False,False,False,False
295000,21000,9,False,False,False,True,False,False,True,False,True,False,False
2050000,66363,12,False,False,False,True,False,False,False,False,True,False,False
1475000,11700,6,False,False,False,True,False,False,False,False,False,False,False
1100000,10000,7,False,False,False,True,True,False,False,False,False,False,False
4400000,100000,10,True,False,False,False,True,False,False,False,True,False,False
670000,7104,8,False,False,False,True,False,True,True,False,False,False,False
750000,45974,9,True,False,False,False,False,True,True,False,False,False,False
760000,55340,9,False,False,False,True,False,True,True,False,False,False,False
850000,20000,7,False,False,False,True,False,False,False,False,True,False,False
390000,61585,9,True,False,False,False,False,True,True,False,False,False,False
450000,39415,8,False,False,False,True,False,True,False,False,True,False,False
425000,29654,10,False,False,False,True,False,True,True,False,False,False,False
770000,64672,8,True,False,False,False,False,True,True,False,False,False,False
1150000,54634,9,True,False,False,False,False,True,False,False,True,False,False
775000,66521,9,False,False,False,True,False,True,True,False,False,False,False
720000,3000,5,False,False,False,True,True,False,False,False,False,False,False
1725000,23974,6,True,False,False,False,False,False,False,False,True,False,False
539000,10000,6,False,False,False,True,True,False,True,False,False,False,False
420000,50000,7,False,False,False,True,True,False,True,False,False,False,False
85000,70000,23,False,False,False,True,True,False,True,False,False,False,True
142000,73000,20,False,False,False,True,True,False,True,True,False,False,False
180000,76000,10,False,False,False,True,True,False,True,False,True,False,False
400000,120000,10,True,False,False,False,True,False,True,False,True,False,False
360000,170000,15,True,False,False,False,True,False,False,False,False,False,True
85000,110000,21,False,False,False,True,True,False,True,False,True,False,False
350000,63400,8,False,False,False,True,True,False,True,False,False,False,False
380000,25000,9,False,False,False,True,True,False,True,False,False,False,False
140000,80000,15,False,False,False,True,True,False,True,False,False,False,True
200000,90000,12,False,False,False,True,True,False,True,False,False,False,False
150000,157000,13,False,False,False,True,True,False,True,False,False,False,False
150000,80000,12,True,False,False,False,True,False,True,False,True,False,False
90000,40000,18,False,False,False,True,True,False,True,False,True,False,False
300000,100000,17,True,False,False,False,True,False,True,False,True,False,False
280000,50000,7,False,False,False,True,True,False,True,False,False,False,False
200000,40000,13,False,False,False,True,True,False,True,False,False,False,False
110000,38500,15,False,False,False,True,True,False,True,False,True,False,False
140000,103921,16,False,False,False,True,True,False,True,False,True,False,False
1050000,10000,4,True,False,False,False,True,False,True,False,False,False,False
1150000,14825,6,False,False,False,True,False,False,True,False,False,False,False
910000,43377,8,True,False,False,False,False,False,True,False,False,False,False
160000,102307,14,True,False,False,False,False,False,True,False,False,False,False
105000,79000,20,False,False,False,True,True,False,True,False,True,False,False
1200000,135000,10,True,False,False,False,True,False,False,False,False,False,True
300000,10500,6,False,False,False,True,True,False,True,False,False,False,False
70000,90000,20,False,False,False,True,True,False,True,True,False,False,False
160000,110000,12,True,False,False,False,True,False,True,False,False,False,False
160000,50000,12,True,False,False,False,True,False,True,False,False,False,False
225000,80000,11,True,False,False,False,True,False,True,False,False,False,False
790000,19571,6,True,False,False,False,False,False,True,False,False,False,False
145000,100000,22,False,False,False,True,True,False,True,False,False,False,False
1200000,29600,6,False,False,False,True,False,False,True,False,False,False,False
930000,20000,6,True,False,False,False,True,False,True,False,False,False,False
210000,30000,8,False,False,False,True,True,False,True,False,False,False,False
110000,154000,16,True,False,False,False,True,False,True,False,False,False,True
175000,70000,13,False,False,False,True,True,False,True,False,False,False,False
950000,15000,6,True,False,False,False,True,False,False,False,False,False,False
650000,40000,7,True,False,False,False,True,False,True,False,False,False,False
550000,51000,5,False,False,False,True,True,False,True,False,False,False,False
85000,120000,16,False,False,False,True,True,False,True,False,True,False,False
340000,50000,5,False,False,False,True,True,False,True,False,False,False,False
825000,13500,7,True,False,False,False,True,False,True,False,False,False,False
509999,35000,8,False,False,False,True,True,False,True,False,False,False,False
450000,1000,11,True,False,False,False,False,False,True,False,True,False,False
3800000,10000,6,True,False,False,False,False,False,False,False,False,False,False
1580000,86000,11,True,False,False,False,False,False,False,False,False,False,False
4950000,30000,5,True,False,False,False,False,False,False,False,False,False,False
535000,52600,8,True,False,False,False,True,False,True,False,False,False,False
225000,110000,12,False,False,False,True,True,False,True,False,True,False,False
550000,19890,7,False,False,False,True,False,False,False,False,False,False,False
670000,7104,8,False,False,False,True,False,True,True,False,False,False,False
625000,11918,9,False,False,False,True,False,True,True,False,False,False,False
520000,10510,7,False,False,False,True,False,False,False,False,False,False,False
239000,41000,8,False,False,False,True,False,False,True,False,False,False,False
2600000,47162,7,True,False,False,False,False,True,False,False,False,False,False
750000,45974,9,True,False,False,False,False,True,True,False,False,False,False
229999,49824,12,False,False,False,True,False,False,True,False,False,False,False
1300000,58500,11,True,False,False,False,False,False,False,False,False,False,False
80000,56580,19,False,False,False,True,False,False,True,False,False,False,False
385000,52000,12,True,False,False,False,False,False,True,False,False,False,False
760000,55340,9,False,False,False,True,False,True,True,False,False,False,False
600000,46507,7,True,False,False,False,False,True,True,False,False,False,False
450000,1000,11,True,False,False,False,False,False,True,False,True,False,False
3800000,10000,6,True,False,False,False,False,False,False,False,False,False,False
1580000,86000,11,True,False,False,False,False,False,False,False,False,False,False
4950000,30000,5,True,False,False,False,False,False,False,False,False,False,False
535000,52600,8,True,False,False,False,True,False,True,False,False,False,False
225000,110000,12,False,False,False,True,True,False,True,False,True,False,False
550000,19890,7,False,False,False,True,False,False,False,False,False,False,False
670000,7104,8,False,False,False,True,False,True,True,False,False,False,False
625000,11918,9,False,False,False,True,False,True,True,False,False,False,False
520000,10510,7,False,False,False,True,False,False,False,False,False,False,False
239000,41000,8,False,False,False,True,False,False,True,False,False,False,False
2600000,47162,7,True,False,False,False,False,True,False,False,False,False,False
750000,45974,9,True,False,False,False,False,True,True,False,False,False,False
229999,49824,12,False,False,False,True,False,False,True,False,False,False,False
1300000,58500,11,True,False,False,False,False,False,False,False,False,False,False
80000,56580,19,False,False,False,True,False,False,True,False,False,False,False
385000,52000,12,True,False,False,False,False,False,True,False,False,False,False
760000,55340,9,False,False,False,True,False,True,True,False,False,False,False
600000,46507,7,True,False,False,False,False,True,True,False,False,False,False
650000,70000,7,True,False,False,False,True,False,True,False,False,False,False
140000,60000,13,False,False,False,True,True,False,True,False,True,False,False
150000,70000,13,False,False,False,True,True,False,True,False,False,False,False
450000,10000,6,False,False,False,True,True,False,True,False,True,False,False
170000,245244,18,True,False,False,False,True,False,True,True,False,False,False
400000,60000,7,False,False,False,True,True,False,True,False,False,False,False
300000,30000,8,False,False,False,True,True,False,True,False,False,False,False
250000,8000,12,False,False,False,True,True,False,True,False,False,False,False
500000,10000,5,False,False,False,True,True,False,True,False,False,False,False
85000,100000,22,True,False,False,False,True,False,True,False,False,False,True
300000,110000,12,True,False,False,False,True,False,True,False,False,False,False
80000,56580,19,False,False,False,True,False,False,True,False,False,False,False
740000,45000,9,True,False,False,False,False,False,False,False,False,False,False
70000,68500,19,False,False,False,True,False,False,True,False,False,False,False
484999,5007,5,False,False,False,True,False,False,False,False,False,False,False
164000,30000,11,False,False,False,True,True,False,True,False,False,False,False
140000,70000,16,False,False,False,True,True,False,False,False,False,False,False
999000,49600,13,True,False,False,False,False,False,False,False,False,False,False
56000,23000,19,False,False,False,True,True,False,True,False,True,False,False
1050000,30000,18,True,False,False,False,False,False,False,False,False,False,False
190000,38000,14,False,False,False,True,False,False,True,False,False,False,False
3899000,22000,6,True,False,False,False,False,False,False,False,False,False,False
235000,43100,13,False,False,False,True,False,False,True,False,False,False,False
350000,10171,7,False,False,False,True,False,False,True,False,False,False,False
465000,41123,9,True,False,False,False,False,False,True,False,False,False,False
1900000,20118,7,False,False,False,True,False,False,False,False,False,False,False
450000,40000,10,True,False,False,False,False,False,True,False,False,False,False
790000,52517,9,True,False,False,False,False,False,True,False,False,False,False
900000,20000,5,True,False,False,False,True,False,True,False,False,False,False
450000,99117,10,True,False,False,False,False,False,True,False,False,False,False
135000,90000,15,False,False,False,True,True,False,True,False,False,False,False
425000,3700,5,False,False,False,True,True,False,True,False,False,False,False
100000,80000,14,True,False,False,False,True,False,True,False,False,False,False
650000,100000,9,True,False,False,False,True,False,True,False,True,False,False
90000,54000,13,True,False,False,False,True,False,True,False,False,False,False
250000,19000,7,False,False,False,True,True,False,True,False,False,False,False
300000,120000,10,True,False,False,False,True,False,True,False,False,False,False
